2a0e:97c0:930::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:931::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:932::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93a::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93b::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93c::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93d::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93e::/48,DE,DE-NW,Mönchengladbach,
2a0e:97c0:93f::/48,DE,DE-NW,Mönchengladbach,
